stop_id,route_id,location_name,lat,lon,stop_type,priority,status,delay_reason,scheduled_date,time_window_start,time_window_end,service_duration_min,cargo_weight_kg,cargo_type,contact_person,notes
STP-000137,RT-111,Patancheru Depot,17.5334,78.2636,Delivery,High,Scheduled,,2024-02-14,2024-02-14 12:30,2024-02-14 16:00,15,1064,Textiles,Suresh Patil,Parking available
STP-000138,RT-111,Guwahati North Hub,26.1445,91.7362,Delivery,High,On Time,,2024-01-19,2024-01-19 14:00,2024-01-19 16:00,15,796,Documents,Santosh Reddy,
STP-000139,RT-111,Thane Depot,19.2183,72.9781,Delivery,Low,Scheduled,,2024-03-14,2024-03-14 09:30,2024-03-14 12:00,15,1030,Textiles,Kavita Joshi,
STP-000140,RT-111,Bhubaneswar Depot,20.2961,85.8245,Customs,Medium,On Time,,2024-03-05,2024-03-05 08:30,2024-03-05 11:00,60,0,Pharmaceuticals,Ramesh Kumar,Call 30 min before arrival
STP-000141,RT-111,Mulund Cold Storage,19.1726,72.9559,Delivery,Medium,On Time,,2024-03-09,2024-03-09 14:00,2024-03-09 17:00,15,1817,Pharmaceuticals,Neha Desai,Parking available
STP-000142,RT-111,Uppal Distribution,17.4062,78.5604,Warehouse,Medium,Delayed,Traffic congestion,2024-03-13,2024-03-13 13:00,2024-03-13 15:30,30,801,Textiles,Kavita Joshi,High security zone
STP-000143,RT-111,Uran Customs Terminal,18.8921,72.9448,Warehouse,Medium,Scheduled,,2024-01-13,2024-01-13 08:30,2024-01-13 10:30,30,704,Textiles,Priya Nair,Requires forklift
STP-000144,RT-111,Faridabad Warehouse,28.4089,77.3178,Delivery,Medium,Scheduled,,2024-01-05,2024-01-05 07:00,2024-01-05 09:30,15,1073,Auto Parts,Rajesh Singh,Requires forklift
STP-000145,RT-111,Kalyan Junction,19.2403,73.1305,Delivery,Medium,On Time,,2024-03-19,2024-03-19 09:30,2024-03-19 12:30,15,1053,Textiles,Kavita Joshi,High security zone
STP-000146,RT-111,Kochi Port Terminal,9.9312,76.2673,Pickup,High,Scheduled,,2024-01-15,2024-01-15 12:30,2024-01-15 16:30,10,1495,Documents,Neha Desai,Call 30 min before arrival
STP-000147,RT-111,Delhi Cargo Terminal,28.5562,77.1,Meeting,Medium,On Time,,2024-01-07,2024-01-07 10:30,2024-01-07 14:00,45,0,Perishables,Santosh Reddy,
STP-000148,RT-111,Ludhiana Warehouse,30.901,75.8573,Delivery,Medium,On Time,,2024-03-30,2024-03-30 07:00,2024-03-30 11:00,15,652,Auto Parts,Rajesh Singh,
STP-000149,RT-111,Pimpri Depot,18.6298,73.7997,Meeting,Medium,Delayed,Customs hold,2024-01-08,2024-01-08 14:00,2024-01-08 18:00,45,0,Auto Parts,Manish Gupta,
STP-000150,RT-111,Whitefield Warehouse,12.9698,77.75,Delivery,High,On Time,,2024-02-15,2024-02-15 12:30,2024-02-15 16:30,15,514,Pharmaceuticals,Manish Gupta,High security zone
STP-000151,RT-111,Nagpur Cold Chain,21.1458,79.0882,Delivery,Low,On Time,,2024-01-27,2024-01-27 11:30,2024-01-27 14:30,15,1157,Documents,Neha Desai,High security zone
STP-000152,RT-111,Noida Distribution Center,28.5355,77.391,Delivery,Medium,On Time,,2024-02-14,2024-02-14 13:00,2024-02-14 16:30,15,1966,Perishables,Suresh Patil,Parking available
STP-000153,RT-111,Bhiwandi Mega Depot,19.2979,73.0586,Customs,Medium,On Time,,2024-01-26,2024-01-26 14:30,2024-01-26 16:30,60,0,Textiles,Neha Desai,Temperature controlled
STP-000154,RT-111,Connaught Place Hub,28.6315,77.2167,Delivery,Medium,On Time,,2024-01-30,2024-01-30 10:00,2024-01-30 14:00,15,1479,Auto Parts,Suresh Patil,Requires forklift
STP-000155,RT-112,Dadar Warehouse,19.0178,72.8478,Customs,High,Scheduled,,2024-01-05,2024-01-05 10:00,2024-01-05 14:30,60,0,FMCG,Amit Tiwari,Call 30 min before arrival
STP-000156,RT-112,Panvel Port Gate,18.9894,73.1175,Rest,Medium,On Time,,2024-02-07,2024-02-07 14:00,2024-02-07 16:00,20,0,Textiles,Suresh Patil,Parking available
STP-000157,RT-112,BKC Corporate HQ,19.0658,72.8692,Delivery,Low,On Time,,2024-03-05,2024-03-05 14:30,2024-03-05 16:30,15,240,Pharmaceuticals,Rajesh Singh,
STP-000158,RT-112,Kurla Sorting Center,19.0728,72.8826,Meeting,Low,On Time,,2024-02-13,2024-02-13 07:30,2024-02-13 11:00,45,0,Documents,Arjun Verma,
STP-000159,RT-112,Kalyan Junction,19.2403,73.1305,Warehouse,Medium,Cancelled,,2024-03-26,2024-03-26 08:00,2024-03-26 11:00,30,987,Pharmaceuticals,Amit Tiwari,Temperature controlled
STP-000160,RT-112,Mulund Cold Storage,19.1726,72.9559,Delivery,Medium,On Time,,2024-02-12,2024-02-12 14:30,2024-02-12 17:00,15,746,Perishables,Anil Sharma,Call 30 min before arrival
STP-000161,RT-112,Pune Warehouse Central,18.5204,73.8567,Meeting,Medium,Delayed,Weather delay,2024-03-28,2024-03-28 09:30,2024-03-28 12:00,45,0,Pharmaceuticals,Santosh Reddy,Temperature controlled
STP-000162,RT-112,Thane Depot,19.2183,72.9781,Delivery,High,Delayed,Customer not available,2024-03-18,2024-03-18 09:30,2024-03-18 12:30,15,1561,Textiles,Ravi Krishnan,Temperature controlled
STP-000163,RT-112,Navi Mumbai Logistics,19.033,73.0297,Warehouse,Medium,Scheduled,,2024-02-27,2024-02-27 08:30,2024-02-27 12:00,30,239,Electronics,Sunita Rao,Temperature controlled
STP-000164,RT-112,Hadapsar Export Unit,18.5089,73.9259,Meeting,High,Delayed,Customer not available,2024-02-26,2024-02-26 12:00,2024-02-26 16:00,45,0,Electronics,Amit Tiwari,
STP-000165,RT-112,Hinjewadi Tech Zone,18.5912,73.7389,Warehouse,Medium,Delayed,Weather delay,2024-03-13,2024-03-13 13:00,2024-03-13 16:30,30,1491,Electronics,Deepak Mehta,High security zone
STP-000166,RT-112,Lonavala Transit Stop,18.7515,73.4061,Warehouse,Low,On Time,,2024-02-24,2024-02-24 08:30,2024-02-24 10:00,30,133,Electronics,Amit Tiwari,
STP-000167,RT-113,Pune Warehouse Central,18.5204,73.8567,Warehouse,Low,On Time,,2024-02-18,2024-02-18 13:30,2024-02-18 16:30,30,1408,Perishables,Sunita Rao,Requires forklift
STP-000168,RT-113,Lonavala Transit Stop,18.7515,73.4061,Meeting,Medium,Scheduled,,2024-02-20,2024-02-20 09:00,2024-02-20 13:00,45,0,Documents,Ramesh Kumar,High security zone
STP-000169,RT-113,Gurgaon Logistics Park,28.4595,77.0266,Pickup,Low,On Time,,2024-02-18,2024-02-18 13:00,2024-02-18 17:00,10,327,Pharmaceuticals,Anil Sharma,Gate closes at 17:00
STP-000170,RT-113,Hadapsar Export Unit,18.5089,73.9259,Delivery,Medium,Delayed,Customer not available,2024-01-27,2024-01-27 07:00,2024-01-27 09:00,15,1234,Perishables,Neha Desai,Call 30 min before arrival
STP-000171,RT-113,Faridabad Warehouse,28.4089,77.3178,Delivery,High,On Time,,2024-03-10,2024-03-10 14:00,2024-03-10 16:00,15,602,FMCG,Sunita Rao,Parking available
STP-000172,RT-113,Hinjewadi Tech Zone,18.5912,73.7389,Meeting,Low,On Time,,2024-02-08,2024-02-08 12:00,2024-02-08 14:00,45,0,Pharmaceuticals,Ramesh Kumar,Requires forklift
STP-000173,RT-114,Bommanahalli Pickup,12.9133,77.6398,Warehouse,Medium,On Time,,2024-01-20,2024-01-20 13:30,2024-01-20 16:30,30,1111,Auto Parts,Anil Sharma,Temperature controlled
STP-000174,RT-114,Whitefield Warehouse,12.9698,77.75,Delivery,Low,Delayed,Vehicle breakdown,2024-03-12,2024-03-12 14:30,2024-03-12 16:30,15,805,FMCG,Vinod Yadav,Temperature controlled
STP-000175,RT-114,Peenya Industrial Depot,13.0283,77.518,Delivery,High,On Time,,2024-01-12,2024-01-12 14:00,2024-01-12 17:00,15,1389,Textiles,Santosh Reddy,Call 30 min before arrival
STP-000176,RT-114,Electronic City Hub,12.8399,77.677,Customs,High,Cancelled,,2024-01-27,2024-01-27 10:30,2024-01-27 13:30,60,0,Electronics,Anil Sharma,Temperature controlled
STP-000177,RT-114,Connaught Place Hub,28.6315,77.2167,Rest,High,Scheduled,,2024-03-30,2024-03-30 14:00,2024-03-30 16:30,20,0,Textiles,Priya Nair,High security zone
STP-000178,RT-114,Noida Distribution Center,28.5355,77.391,Pickup,Medium,On Time,,2024-02-03,2024-02-03 12:30,2024-02-03 15:30,10,1654,Perishables,Kavita Joshi,Parking available
STP-000179,RT-114,Faridabad Warehouse,28.4089,77.3178,Customs,Medium,On Time,,2024-03-13,2024-03-13 13:00,2024-03-13 15:00,60,0,Textiles,Amit Tiwari,
STP-000180,RT-115,Noida Distribution Center,28.5355,77.391,Pickup,Low,Scheduled,,2024-01-18,2024-01-18 12:30,2024-01-18 14:00,10,1120,Perishables,Ramesh Kumar,Call 30 min before arrival
STP-000181,RT-115,Uran Customs Terminal,18.8921,72.9448,Warehouse,High,On Time,,2024-02-22,2024-02-22 07:00,2024-02-22 09:00,30,319,Electronics,Anil Sharma,
STP-000182,RT-115,Hinjewadi Tech Zone,18.5912,73.7389,Pickup,Medium,On Time,,2024-03-03,2024-03-03 14:00,2024-03-03 18:00,10,852,Electronics,Ramesh Kumar,High security zone
STP-000183,RT-115,Ghaziabad Cold Chain,28.6692,77.4538,Pickup,Medium,On Time,,2024-01-14,2024-01-14 13:00,2024-01-14 15:00,10,1279,Textiles,Vinod Yadav,Parking available
STP-000184,RT-115,Pimpri Depot,18.6298,73.7997,Delivery,Medium,On Time,,2024-02-28,2024-02-28 12:00,2024-02-28 15:00,15,1705,Documents,Suresh Patil,Call 30 min before arrival
STP-000185,RT-115,Peenya Industrial Depot,13.0283,77.518,Delivery,Medium,On Time,,2024-03-22,2024-03-22 14:00,2024-03-22 16:00,15,1741,Auto Parts,Arjun Verma,Parking available
STP-000186,RT-115,Howrah Industrial Hub,22.618,88.3292,Meeting,Low,Scheduled,,2024-01-06,2024-01-06 08:00,2024-01-06 12:00,45,0,Perishables,Amit Tiwari,
STP-000187,RT-115,Bhubaneswar Depot,20.2961,85.8245,Delivery,Low,Scheduled,,2024-03-13,2024-03-13 11:00,2024-03-13 15:00,15,654,Electronics,Anil Sharma,Requires forklift
STP-000188,RT-115,Lonavala Transit Stop,18.7515,73.4061,Warehouse,Low,Delayed,Driver illness,2024-02-08,2024-02-08 13:00,2024-02-08 15:00,30,806,Perishables,Amit Tiwari,Parking available
STP-000189,RT-115,HITEC City Warehouse,17.4435,78.3772,Pickup,Low,On Time,,2024-02-14,2024-02-14 08:00,2024-02-14 12:00,10,1727,Electronics,Priya Nair,
STP-000190,RT-115,Kolkata Dock Logistics,22.5726,88.3639,Rest,Medium,Delayed,Customer not available,2024-03-03,2024-03-03 11:00,2024-03-03 14:30,20,0,Auto Parts,Rajesh Singh,
STP-000191,RT-115,Vadodara Depot,22.3072,73.1812,Delivery,Medium,On Time,,2024-01-10,2024-01-10 10:00,2024-01-10 14:30,15,1467,Documents,Arjun Verma,Requires forklift
STP-000192,RT-115,Jaipur Logistics Park,26.9124,75.7873,Warehouse,Medium,On Time,,2024-01-01,2024-01-01 08:30,2024-01-01 10:30,30,562,Electronics,Rajesh Singh,Gate closes at 17:00
STP-000193,RT-115,Bhopal Central Depot,23.2599,77.4126,Delivery,Medium,Delayed,Document missing,2024-01-04,2024-01-04 13:00,2024-01-04 15:30,15,1234,Documents,Priya Nair,
STP-000194,RT-115,Connaught Place Hub,28.6315,77.2167,Delivery,Medium,Delayed,Vehicle breakdown,2024-03-12,2024-03-12 08:00,2024-03-12 12:00,15,294,Pharmaceuticals,Vinod Yadav,High security zone
STP-000195,RT-115,Guwahati North Hub,26.1445,91.7362,Pickup,High,Scheduled,,2024-02-23,2024-02-23 13:30,2024-02-23 16:30,10,749,Pharmaceuticals,Anil Sharma,
STP-000196,RT-115,Lucknow Cargo Hub,26.8467,80.9462,Meeting,High,On Time,,2024-02-08,2024-02-08 08:00,2024-02-08 10:30,45,0,Textiles,Deepak Mehta,Parking available
STP-000197,RT-115,Madurai Warehouse,9.9252,78.1198,Pickup,Medium,On Time,,2024-02-11,2024-02-11 09:00,2024-02-11 12:30,10,1985,Auto Parts,Priya Nair,High security zone
STP-000198,RT-115,Agra Distribution,27.1767,78.0081,Warehouse,Medium,On Time,,2024-02-18,2024-02-18 10:30,2024-02-18 13:30,30,1918,Textiles,Anil Sharma,Requires forklift
STP-000199,RT-116,Patancheru Depot,17.5334,78.2636,Warehouse,High,On Time,,2024-03-04,2024-03-04 13:00,2024-03-04 17:30,30,1358,FMCG,Neha Desai,
STP-000200,RT-116,Sriperumbudur Hub,12.9674,79.9482,Warehouse,High,Scheduled,,2024-02-21,2024-02-21 14:30,2024-02-21 18:00,30,746,Perishables,Amit Tiwari,Gate closes at 17:00
STP-000201,RT-116,Chennai Port Logistics,13.0967,80.29,Delivery,Medium,Cancelled,,2024-03-23,2024-03-23 12:00,2024-03-23 14:30,15,689,Documents,Deepak Mehta,Gate closes at 17:00
STP-000202,RT-116,Uppal Distribution,17.4062,78.5604,Delivery,Medium,Scheduled,,2024-02-17,2024-02-17 10:30,2024-02-17 13:30,15,1215,Perishables,Manish Gupta,Requires forklift
STP-000203,RT-116,Madhavaram Depot,13.1499,80.2318,Delivery,High,Scheduled,,2024-02-23,2024-02-23 08:00,2024-02-23 11:00,15,1505,FMCG,Priya Nair,High security zone
STP-000204,RT-116,Ambattur Industrial,13.0978,80.1609,Delivery,Low,Delayed,Customer not available,2024-03-01,2024-03-01 14:00,2024-03-01 17:30,15,663,Electronics,Vinod Yadav,Call 30 min before arrival
STP-000205,RT-117,Uppal Distribution,17.4062,78.5604,Delivery,High,On Time,,2024-03-12,2024-03-12 09:30,2024-03-12 12:30,15,839,Perishables,Rajesh Singh,Requires forklift
STP-000206,RT-117,Patancheru Depot,17.5334,78.2636,Meeting,Medium,Delayed,Customer not available,2024-03-19,2024-03-19 07:00,2024-03-19 11:30,45,0,Electronics,Neha Desai,Temperature controlled
STP-000207,RT-117,Shamshabad Cargo,17.2403,78.4294,Delivery,Low,On Time,,2024-01-14,2024-01-14 08:00,2024-01-14 12:30,15,947,Electronics,Vinod Yadav,
STP-000208,RT-117,Salt Lake Warehouse,22.5831,88.4177,Pickup,Medium,On Time,,2024-02-20,2024-02-20 13:00,2024-02-20 17:30,10,947,Textiles,Rajesh Singh,High security zone
STP-000209,RT-117,HITEC City Warehouse,17.4435,78.3772,Customs,Medium,On Time,,2024-01-16,2024-01-16 09:00,2024-01-16 12:30,60,0,Pharmaceuticals,Neha Desai,Requires forklift
STP-000210,RT-117,Dankuni Distribution,22.6748,88.2731,Pickup,Medium,On Time,,2024-02-19,2024-02-19 09:30,2024-02-19 13:00,10,1110,Perishables,Amit Tiwari,Requires forklift
STP-000211,RT-118,Dankuni Distribution,22.6748,88.2731,Meeting,Low,Cancelled,,2024-01-18,2024-01-18 07:00,2024-01-18 10:30,45,0,Textiles,Arjun Verma,
STP-000212,RT-118,Salt Lake Warehouse,22.5831,88.4177,Pickup,Medium,Scheduled,,2024-01-22,2024-01-22 14:00,2024-01-22 17:00,10,461,Pharmaceuticals,Ramesh Kumar,High security zone
STP-000213,RT-118,Rajkot Warehouse,22.3039,70.8022,Delivery,Medium,On Time,,2024-03-04,2024-03-04 14:00,2024-03-04 18:00,15,1122,Documents,Priya Nair,Call 30 min before arrival
STP-000214,RT-118,Howrah Industrial Hub,22.618,88.3292,Warehouse,Medium,Scheduled,,2024-01-14,2024-01-14 10:00,2024-01-14 13:30,30,76,Auto Parts,Vinod Yadav,Parking available
STP-000215,RT-118,Ahmedabad GIDC,23.0225,72.5714,Customs,High,On Time,,2024-01-27,2024-01-27 08:30,2024-01-27 10:30,60,0,FMCG,Ravi Krishnan,Temperature controlled
STP-000216,RT-118,Vadodara Depot,22.3072,73.1812,Warehouse,Low,Cancelled,,2024-02-05,2024-02-05 12:00,2024-02-05 16:30,30,609,Pharmaceuticals,Santosh Reddy,High security zone
STP-000217,RT-118,Surat Textile Hub,21.1702,72.8311,Rest,Medium,Scheduled,,2024-02-22,2024-02-22 08:00,2024-02-22 10:30,20,0,FMCG,Neha Desai,Requires forklift
STP-000218,RT-119,Vadodara Depot,22.3072,73.1812,Pickup,Medium,On Time,,2024-03-06,2024-03-06 08:30,2024-03-06 11:30,10,1009,Pharmaceuticals,Santosh Reddy,Call 30 min before arrival
STP-000219,RT-119,Chandigarh Distribution,30.7333,76.7794,Customs,Low,Scheduled,,2024-02-28,2024-02-28 08:30,2024-02-28 12:00,60,0,Auto Parts,Anil Sharma,
STP-000220,RT-119,Rajkot Warehouse,22.3039,70.8022,Warehouse,Medium,Scheduled,,2024-02-13,2024-02-13 12:00,2024-02-13 15:30,30,1841,Perishables,Ravi Krishnan,Call 30 min before arrival
STP-000221,RT-119,Ludhiana Warehouse,30.901,75.8573,Delivery,Medium,On Time,,2024-01-16,2024-01-16 14:00,2024-01-16 16:30,15,1972,Auto Parts,Anil Sharma,Requires forklift
STP-000222,RT-119,Agra Distribution,27.1767,78.0081,Customs,Medium,On Time,,2024-03-24,2024-03-24 11:30,2024-03-24 13:30,60,0,Perishables,Amit Tiwari,Requires forklift
STP-000223,RT-119,Surat Textile Hub,21.1702,72.8311,Delivery,Medium,On Time,,2024-03-24,2024-03-24 10:00,2024-03-24 13:00,15,986,Electronics,Rajesh Singh,Temperature controlled
STP-000224,RT-119,Jaipur Logistics Park,26.9124,75.7873,Pickup,Medium,Delayed,Customer not available,2024-02-13,2024-02-13 07:00,2024-02-13 11:30,10,155,FMCG,Deepak Mehta,Gate closes at 17:00
STP-000225,RT-119,Lonavala Transit Stop,18.7515,73.4061,Warehouse,High,Scheduled,,2024-02-08,2024-02-08 12:00,2024-02-08 15:30,30,1552,Documents,Rajesh Singh,Requires forklift
STP-000226,RT-119,Lucknow Cargo Hub,26.8467,80.9462,Delivery,Medium,Scheduled,,2024-02-14,2024-02-14 09:00,2024-02-14 12:00,15,1271,Perishables,Kavita Joshi,Temperature controlled
STP-000227,RT-119,Kanpur Industrial,26.4499,80.3319,Delivery,High,On Time,,2024-02-19,2024-02-19 08:30,2024-02-19 12:30,15,296,FMCG,Vinod Yadav,Gate closes at 17:00
STP-000228,RT-119,Ahmedabad GIDC,23.0225,72.5714,Delivery,Medium,On Time,,2024-01-04,2024-01-04 11:30,2024-01-04 15:00,15,1053,FMCG,Neha Desai,
STP-000229,RT-120,Agra Distribution,27.1767,78.0081,Delivery,Medium,On Time,,2024-01-02,2024-01-02 08:30,2024-01-02 12:30,15,1772,Documents,Santosh Reddy,
STP-000230,RT-120,Jaipur Logistics Park,26.9124,75.7873,Pickup,Medium,On Time,,2024-01-03,2024-01-03 14:00,2024-01-03 16:00,10,91,Electronics,Ravi Krishnan,
STP-000231,RT-120,Lucknow Cargo Hub,26.8467,80.9462,Pickup,Medium,Delayed,Document missing,2024-03-30,2024-03-30 13:30,2024-03-30 16:00,10,1271,FMCG,Vinod Yadav,Gate closes at 17:00
STP-000232,RT-120,Kochi Port Terminal,9.9312,76.2673,Delivery,Medium,Delayed,Driver illness,2024-03-09,2024-03-09 10:30,2024-03-09 12:30,15,1719,Perishables,Arjun Verma,Gate closes at 17:00
STP-000233,RT-120,Coimbatore Industrial,11.0168,76.9558,Delivery,Medium,On Time,,2024-02-01,2024-02-01 10:00,2024-02-01 12:30,15,1263,Textiles,Ramesh Kumar,High security zone
STP-000234,RT-120,Madurai Warehouse,9.9252,78.1198,Meeting,Medium,On Time,,2024-01-02,2024-01-02 09:00,2024-01-02 11:00,45,0,Pharmaceuticals,Manish Gupta,High security zone
STP-000235,RT-121,Kalyan Junction,19.2403,73.1305,Meeting,Medium,On Time,,2024-03-04,2024-03-04 12:00,2024-03-04 14:30,45,0,Documents,Suresh Patil,Gate closes at 17:00
STP-000236,RT-121,Electronic City Hub,12.8399,77.677,Delivery,Medium,On Time,,2024-02-01,2024-02-01 07:00,2024-02-01 09:30,15,1894,FMCG,Rajesh Singh,Call 30 min before arrival
STP-000237,RT-121,Panvel Port Gate,18.9894,73.1175,Meeting,Low,Scheduled,,2024-02-11,2024-02-11 13:00,2024-02-11 15:30,45,0,Pharmaceuticals,Vinod Yadav,Gate closes at 17:00
STP-000238,RT-121,Agra Distribution,27.1767,78.0081,Meeting,High,On Time,,2024-01-29,2024-01-29 07:00,2024-01-29 09:30,45,0,Auto Parts,Sunita Rao,High security zone
STP-000239,RT-121,Coimbatore Industrial,11.0168,76.9558,Warehouse,Medium,On Time,,2024-02-28,2024-02-28 08:00,2024-02-28 12:30,30,1164,Documents,Vinod Yadav,Temperature controlled
STP-000240,RT-121,Guwahati North Hub,26.1445,91.7362,Pickup,Medium,On Time,,2024-03-10,2024-03-10 14:00,2024-03-10 16:00,10,849,Electronics,Anil Sharma,Parking available
STP-000241,RT-121,Gurgaon Logistics Park,28.4595,77.0266,Meeting,Medium,On Time,,2024-01-01,2024-01-01 07:30,2024-01-01 10:30,45,0,Textiles,Anil Sharma,
STP-000242,RT-121,Lucknow Cargo Hub,26.8467,80.9462,Pickup,High,Scheduled,,2024-02-05,2024-02-05 09:00,2024-02-05 13:00,10,1847,Documents,Manish Gupta,
STP-000243,RT-121,Mulund Cold Storage,19.1726,72.9559,Warehouse,Medium,On Time,,2024-01-13,2024-01-13 08:00,2024-01-13 12:30,30,1172,Electronics,Deepak Mehta,Requires forklift
STP-000244,RT-121,Indore Logistics Hub,22.7196,75.8577,Delivery,Medium,On Time,,2024-03-30,2024-03-30 12:30,2024-03-30 15:30,15,488,Electronics,Anil Sharma,Requires forklift
STP-000245,RT-121,Andheri Distribution Hub,19.1196,72.8464,Warehouse,Medium,On Time,,2024-01-22,2024-01-22 09:30,2024-01-22 11:30,30,257,Textiles,Priya Nair,Temperature controlled
STP-000246,RT-121,Ghaziabad Cold Chain,28.6692,77.4538,Pickup,Medium,On Time,,2024-01-21,2024-01-21 08:30,2024-01-21 10:00,10,1764,Pharmaceuticals,Rajesh Singh,Gate closes at 17:00
STP-000247,RT-121,Chennai Port Logistics,13.0967,80.29,Warehouse,Low,Scheduled,,2024-01-07,2024-01-07 13:30,2024-01-07 17:30,30,366,Electronics,Deepak Mehta,
STP-000248,RT-121,Ranchi Distribution,23.3441,85.3096,Meeting,Medium,On Time,,2024-01-14,2024-01-14 08:00,2024-01-14 11:00,45,0,Documents,Ravi Krishnan,Temperature controlled
STP-000249,RT-121,Uppal Distribution,17.4062,78.5604,Delivery,Low,Scheduled,,2024-03-21,2024-03-21 12:00,2024-03-21 16:30,15,163,Electronics,Suresh Patil,Temperature controlled
STP-000250,RT-121,Navi Mumbai Logistics,19.033,73.0297,Customs,Medium,Scheduled,,2024-02-12,2024-02-12 09:00,2024-02-12 11:00,60,0,Electronics,Rajesh Singh,
STP-000251,RT-121,Connaught Place Hub,28.6315,77.2167,Warehouse,Medium,On Time,,2024-03-28,2024-03-28 07:30,2024-03-28 10:00,30,1870,FMCG,Vinod Yadav,High security zone
STP-000252,RT-121,Ludhiana Warehouse,30.901,75.8573,Pickup,High,Scheduled,,2024-02-07,2024-02-07 10:30,2024-02-07 14:30,10,991,Electronics,Suresh Patil,High security zone
STP-000253,RT-121,Howrah Industrial Hub,22.618,88.3292,Pickup,Medium,Scheduled,,2024-03-10,2024-03-10 10:00,2024-03-10 14:30,10,745,Auto Parts,Manish Gupta,
STP-000254,RT-122,Indore Logistics Hub,22.7196,75.8577,Delivery,Medium,Scheduled,,2024-01-08,2024-01-08 07:30,2024-01-08 10:30,15,486,FMCG,Suresh Patil,Temperature controlled
STP-000255,RT-122,Aurangabad Hub,19.8762,75.3433,Meeting,Medium,Scheduled,,2024-03-14,2024-03-14 07:30,2024-03-14 09:30,45,0,Documents,Rajesh Singh,Requires forklift
STP-000256,RT-122,Nashik Depot,19.9975,73.7898,Delivery,Medium,Delayed,Vehicle breakdown,2024-01-04,2024-01-04 12:30,2024-01-04 16:00,15,1723,Documents,Amit Tiwari,
STP-000257,RT-122,Ranchi Distribution,23.3441,85.3096,Pickup,High,On Time,,2024-01-08,2024-01-08 07:00,2024-01-08 09:00,10,988,Electronics,Priya Nair,Temperature controlled
STP-000258,RT-122,Guwahati North Hub,26.1445,91.7362,Warehouse,Medium,Delayed,Vehicle breakdown,2024-01-08,2024-01-08 09:00,2024-01-08 12:00,30,1595,Electronics,Sunita Rao,Parking available
STP-000259,RT-122,Patna Cargo Center,25.5941,85.1376,Rest,Medium,On Time,,2024-01-13,2024-01-13 13:30,2024-01-13 17:30,20,0,FMCG,Neha Desai,
STP-000260,RT-123,Aurangabad Hub,19.8762,75.3433,Pickup,Low,Scheduled,,2024-01-23,2024-01-23 11:00,2024-01-23 13:30,10,1588,Textiles,Ramesh Kumar,Requires forklift
STP-000261,RT-123,Kalyan Junction,19.2403,73.1305,Meeting,Low,On Time,,2024-03-13,2024-03-13 10:00,2024-03-13 14:30,45,0,Perishables,Suresh Patil,Temperature controlled
STP-000262,RT-123,BKC Corporate HQ,19.0658,72.8692,Delivery,Medium,On Time,,2024-03-26,2024-03-26 08:30,2024-03-26 12:30,15,439,FMCG,Neha Desai,Gate closes at 17:00
STP-000263,RT-123,Nagpur Cold Chain,21.1458,79.0882,Pickup,Low,Cancelled,,2024-02-19,2024-02-19 07:30,2024-02-19 09:30,10,1821,Auto Parts,Kavita Joshi,
STP-000264,RT-123,Panvel Port Gate,18.9894,73.1175,Pickup,Medium,On Time,,2024-03-24,2024-03-24 14:00,2024-03-24 18:00,10,1646,Documents,Ramesh Kumar,High security zone
